,date,ondo,price
0,2015-01-04,-1.9,4807.0
1,2015-01-05,-1.1,4717.0
2,2015-01-06,-1.7,4667.0
3,2015-01-07,-8.7,4623.0
4,2015-01-08,-8.9,4504.0
5,2015-01-11,-1.5,4399.0
6,2015-01-12,-6.2,4449.0
7,2015-01-13,-4.0,4608.0
8,2015-01-14,-1.1,4809.0
9,2015-01-15,0.7,5075.0
10,2015-01-18,-5.1,5658.0
11,2015-01-19,0.1,5908.0
12,2015-01-20,-3.3,6112.0
13,2015-01-21,0.4,6250.0
14,2015-01-22,0.8,6413.0
15,2015-01-25,0.4,6825.0
16,2015-01-26,2.9,6859.0
17,2015-01-27,-1.8,6902.0
18,2015-01-28,-4.7,7070.0
19,2015-01-29,-2.0,7291.0
20,2015-02-01,-6.1,7823.0
21,2015-02-02,-4.6,7957.0
22,2015-02-03,-3.1,8092.0
23,2015-02-04,-2.8,8244.0
24,2015-02-05,-2.3,8481.0
25,2015-02-08,-8.1,8481.0
26,2015-02-09,-7.5,8461.0
27,2015-02-10,1.1,8234.0
28,2015-02-15,3.2,7272.0
29,2015-02-16,2.2,7199.0
30,2015-02-17,1.3,7190.0
31,2015-02-18,-0.1,7307.0
32,2015-02-19,-1.5,7300.0
33,2015-02-22,3.2,7084.0
34,2015-02-23,0.0,6930.0
35,2015-02-24,-0.5,6916.0
36,2015-02-25,4.1,6977.0
37,2015-02-26,1.1,6889.0
38,2015-03-02,0.2,7027.0
39,2015-03-03,2.3,6952.0
40,2015-03-04,-2.7,6856.0
41,2015-03-05,-3.2,6632.0
42,2015-03-08,4.6,6098.0
43,2015-03-09,2.1,5909.0
44,2015-03-10,-4.4,5720.0
45,2015-03-11,-0.6,5686.0
46,2015-03-12,0.5,5676.0
47,2015-03-15,2.8,5671.0
48,2015-03-16,5.8,5748.0
49,2015-03-17,8.1,5748.0
50,2015-03-18,7.2,5665.0
51,2015-03-19,11.2,5611.0
52,2015-03-22,6.8,5436.0
53,2015-03-23,2.8,5405.0
54,2015-03-24,2.7,5455.0
55,2015-03-25,3.1,5496.0
56,2015-03-26,5.9,5448.0
57,2015-03-29,9.6,5192.0
58,2015-03-30,11.3,5114.0
59,2015-03-31,10.1,5065.0
60,2015-04-01,8.7,4987.0
61,2015-04-02,12.0,4916.0
62,2015-04-05,8.4,4725.0
63,2015-04-06,10.1,4687.0
64,2015-04-07,5.8,4626.0
65,2015-04-08,6.3,4617.0
66,2015-04-09,7.3,4608.0
67,2015-04-12,10.6,4613.0
68,2015-04-13,9.0,4598.0
69,2015-04-14,6.6,4545.0
70,2015-04-15,8.7,4482.0
71,2015-04-16,8.1,4401.0
72,2015-04-19,11.4,4206.0
73,2015-04-20,8.6,4166.0
74,2015-04-21,10.5,4143.0
75,2015-04-22,11.6,4147.0
76,2015-04-23,11.9,4172.0
77,2015-04-26,15.8,4208.0
78,2015-04-27,17.3,4247.0
79,2015-04-28,16.7,4303.0
80,2015-04-29,15.3,4350.0
81,2015-04-30,17.6,4435.0
82,2015-05-03,17.5,4709.0
83,2015-05-04,15.0,4753.0
84,2015-05-06,12.5,4694.0
85,2015-05-07,14.8,4676.0
86,2015-05-10,17.2,4720.0
87,2015-05-11,16.3,4639.0
88,2015-05-12,13.7,4519.0
89,2015-05-13,17.0,4420.0
90,2015-05-14,19.8,4348.0
91,2015-05-17,15.3,4127.0
92,2015-05-18,15.8,4100.0
93,2015-05-20,14.1,4124.0
94,2015-05-21,16.7,4121.0
95,2015-05-24,18.5,4109.0
96,2015-05-25,19.2,4122.0
97,2015-05-26,20.2,4137.0
98,2015-05-27,19.5,4162.0
99,2015-05-28,21.2,4172.0
100,2015-05-31,18.9,4030.0
101,2015-06-01,19.4,4039.0
102,2015-06-02,22.1,4055.0
103,2015-06-03,20.4,4095.0
104,2015-06-04,20.3,4152.0
105,2015-06-07,20.8,4216.0
106,2015-06-08,19.5,4163.0
107,2015-06-09,20.7,4056.0
108,2015-06-10,23.8,3961.0
109,2015-06-11,21.7,3940.0
110,2015-06-14,21.9,3810.0
111,2015-06-15,23.4,3722.0
112,2015-06-16,22.3,3692.0
113,2015-06-17,22.8,3698.0
114,2015-06-18,22.7,3728.0
115,2015-06-21,21.0,3726.0
116,2015-06-22,22.5,3726.0
117,2015-06-23,23.1,3778.0
118,2015-06-24,22.4,3796.0
119,2015-06-25,21.9,3754.0
120,2015-06-28,23.0,3864.0
121,2015-06-29,24.4,3920.0
122,2015-06-30,22.2,3996.0
123,2015-07-01,22.0,3282.0
124,2015-07-02,21.5,3333.0
125,2015-07-03,19.8,3367.0
126,2015-07-06,22.3,3473.0
127,2015-07-07,19.4,3465.0
128,2015-07-08,19.4,3483.0
129,2015-07-09,22.8,3493.0
130,2015-07-10,24.4,3557.0
131,2015-07-13,23.0,3689.0
132,2015-07-14,23.9,3680.0
133,2015-07-15,23.5,3724.0
134,2015-07-16,20.1,3840.0
135,2015-07-17,19.5,3866.0
136,2015-07-20,24.7,3953.0
137,2015-07-21,25.5,3918.0
138,2015-07-22,26.7,3837.0
139,2015-07-23,25.6,3752.0
140,2015-07-24,23.9,3734.0
141,2015-07-27,24.2,3803.0
142,2015-07-28,25.6,3792.0
143,2015-07-29,24.3,3851.0
144,2015-07-30,26.9,3839.0
145,2015-07-31,27.2,3802.0
146,2015-08-03,26.5,3891.0
147,2015-08-04,25.8,3968.0
148,2015-08-05,25.7,3947.0
149,2015-08-06,27.5,3974.0
150,2015-08-07,28.0,3857.0
151,2015-08-10,24.1,3713.0
152,2015-08-11,24.0,3701.0
153,2015-08-12,24.4,3620.0
154,2015-08-13,23.7,3566.0
155,2015-08-17,23.5,3553.0
156,2015-08-18,24.7,3541.0
157,2015-08-19,23.1,3608.0
158,2015-08-20,23.5,3607.0
159,2015-08-21,22.9,3556.0
160,2015-08-24,23.9,3681.0
161,2015-08-25,20.1,3833.0
162,2015-08-26,20.4,4028.0
163,2015-08-27,21.5,4302.0
164,2015-08-28,20.0,4493.0
165,2015-08-31,22.3,4689.0
166,2015-09-01,22.7,4668.0
167,2015-09-02,20.8,4779.0
168,2015-09-03,20.7,4990.0
169,2015-09-04,21.8,5083.0
170,2015-09-07,18.5,5454.0
171,2015-09-08,17.0,5528.0
172,2015-09-09,17.4,5443.0
173,2015-09-10,17.7,5428.0
174,2015-09-11,18.3,5516.0
175,2015-09-14,16.4,5756.0
176,2015-09-15,16.3,5583.0
177,2015-09-16,17.0,5425.0
178,2015-09-17,17.2,5287.0
179,2015-09-18,18.3,5155.0
180,2015-09-21,17.6,4982.0
181,2015-09-22,17.9,4933.0
182,2015-09-23,16.4,4893.0
183,2015-09-24,19.0,4771.0
184,2015-09-25,17.9,4585.0
185,2015-09-30,17.7,4053.0
186,2015-10-01,15.3,3940.0
187,2015-10-02,13.1,3818.0
188,2015-10-05,13.3,3736.0
189,2015-10-06,14.0,3645.0
190,2015-10-07,15.6,3736.0
191,2015-10-08,15.2,3650.0
192,2015-10-12,9.4,3722.0
193,2015-10-13,9.7,3820.0
194,2015-10-14,12.3,3809.0
195,2015-10-15,12.7,3884.0
196,2015-10-16,12.9,4058.0
197,2015-10-19,13.4,4240.0
198,2015-10-20,13.8,4233.0
199,2015-10-21,13.7,4205.0
200,2015-10-22,14.7,4197.0
201,2015-10-23,13.7,4169.0
202,2015-10-26,11.5,4159.0
203,2015-10-27,10.9,4166.0
204,2015-10-28,8.3,4231.0
205,2015-10-29,7.7,4313.0
206,2015-10-30,2.9,4413.0
207,2015-11-02,6.5,4661.0
208,2015-11-03,5.8,4765.0
209,2015-11-04,6.2,4917.0
210,2015-11-05,8.4,5031.0
211,2015-11-06,9.6,5071.0
212,2015-11-09,10.3,5008.0
213,2015-11-10,8.9,5011.0
214,2015-11-11,9.9,4950.0
215,2015-11-12,12.0,4890.0
216,2015-11-13,10.4,4884.0
217,2015-11-16,9.9,4825.0
218,2015-11-17,12.9,4828.0
219,2015-11-18,9.2,4877.0
220,2015-11-19,8.3,4915.0
221,2015-11-20,8.0,4932.0
222,2015-11-23,8.1,5072.0
223,2015-11-24,6.3,5083.0
224,2015-11-25,2.7,5037.0
225,2015-11-26,-1.6,4973.0
226,2015-11-27,-2.9,4972.0
227,2015-11-30,2.7,5196.0
228,2015-12-01,0.7,5185.0
229,2015-12-02,3.6,5175.0
230,2015-12-03,-1.0,5178.0
231,2015-12-07,1.3,5234.0
232,2015-12-08,2.1,5160.0
233,2015-12-09,1.1,5091.0
234,2015-12-10,5.1,4969.0
235,2015-12-11,4.6,4863.0
236,2015-12-14,4.0,4779.0
237,2015-12-15,4.7,4728.0
238,2015-12-16,-0.5,4664.0
239,2015-12-17,-6.2,4627.0
240,2015-12-18,-5.1,4636.0
241,2015-12-21,0.2,4532.0
242,2015-12-22,2.0,4544.0
243,2015-12-23,3.3,4563.0
244,2015-12-24,1.0,4647.0
245,2015-12-28,-7.5,4822.0
246,2015-12-29,-7.8,4860.0
247,2015-12-30,-3.6,5005.0
248,2015-12-31,-1.1,5105.0
249,2016-01-04,2.8,5766.0
250,2016-01-05,-2.6,5873.0
251,2016-01-06,-4.0,6000.0
252,2016-01-07,-4.7,6050.0
253,2016-01-08,-6.3,5993.0
254,2016-01-11,-5.5,6050.0
255,2016-01-12,-7.2,6029.0
256,2016-01-13,-4.3,6032.0
257,2016-01-14,-5.0,5991.0
258,2016-01-15,-5.2,5975.0
259,2016-01-18,-5.4,5840.0
260,2016-01-19,-12.5,5775.0
261,2016-01-20,-13.6,5685.0
262,2016-01-21,-10.0,5688.0
263,2016-01-22,-9.7,5764.0
264,2016-01-25,-12.3,6339.0
265,2016-01-26,-7.3,6547.0
266,2016-01-27,-5.0,6701.0
267,2016-01-28,-3.7,7051.0
268,2016-01-29,1.7,7537.0
269,2016-02-01,-7.3,7996.0
270,2016-02-02,-8.6,8031.0
271,2016-02-03,-7.3,8113.0
272,2016-02-04,-2.3,7986.0
273,2016-02-05,-5.0,7745.0
274,2016-02-11,3.6,7714.0
275,2016-02-12,6.1,7925.0
276,2016-02-15,-6.2,8584.0
277,2016-02-16,-4.2,8961.0
278,2016-02-17,-3.3,9216.0
279,2016-02-18,1.3,9339.0
280,2016-02-19,1.0,9321.0
281,2016-02-22,0.0,9599.0
282,2016-02-23,0.9,9594.0
283,2016-02-24,-3.8,9537.0
284,2016-02-25,-2.4,9508.0
285,2016-02-26,1.5,9567.0
286,2016-02-29,-6.4,10452.0
287,2016-03-02,-1.2,9483.0
288,2016-03-03,2.3,9485.0
289,2016-03-04,6.8,9587.0
290,2016-03-07,6.1,9499.0
291,2016-03-08,3.2,9365.0
292,2016-03-09,1.8,9249.0
293,2016-03-10,-0.7,9034.0
294,2016-03-11,-1.6,8741.0
295,2016-03-14,0.8,7887.0
296,2016-03-15,2.6,7764.0
297,2016-03-16,5.5,7660.0
298,2016-03-17,7.3,7380.0
299,2016-03-18,7.8,7121.0
300,2016-03-21,7.1,6524.0
301,2016-03-22,7.7,6223.0
302,2016-03-23,6.7,6175.0
303,2016-03-24,4.6,5976.0
304,2016-03-25,3.7,5747.0
305,2016-03-28,5.5,5158.0
306,2016-03-29,10.0,5078.0
307,2016-03-30,10.0,4971.0
308,2016-03-31,8.9,4852.0
309,2016-04-01,11.6,4783.0
310,2016-04-04,10.8,4764.0
311,2016-04-05,10.4,4670.0
312,2016-04-06,12.5,4455.0
313,2016-04-07,12.5,4315.0
314,2016-04-08,11.7,4283.0
315,2016-04-11,10.0,4246.0
316,2016-04-12,11.1,4225.0
317,2016-04-14,13.7,4324.0
318,2016-04-15,13.7,4407.0
319,2016-04-18,10.7,4557.0
320,2016-04-19,10.3,4573.0
321,2016-04-20,11.3,4599.0
322,2016-04-21,12.6,4625.0
323,2016-04-22,16.6,4650.0
324,2016-04-25,14.8,4685.0
325,2016-04-26,18.4,4707.0
326,2016-04-27,11.1,4753.0
327,2016-04-28,13.3,4774.0
328,2016-04-29,13.7,4814.0
329,2016-05-02,18.1,4879.0
330,2016-05-03,13.4,4930.0
331,2016-05-04,15.2,4990.0
332,2016-05-09,18.7,4849.0
333,2016-05-10,12.6,4885.0
334,2016-05-11,15.7,4883.0
335,2016-05-12,16.8,4826.0
336,2016-05-13,15.6,4721.0
337,2016-05-16,13.8,4433.0
338,2016-05-17,15.6,4357.0
339,2016-05-18,18.7,4327.0
340,2016-05-19,19.9,4260.0
341,2016-05-20,18.9,4179.0
342,2016-05-23,19.7,4288.0
343,2016-05-24,16.0,4289.0
344,2016-05-25,16.6,4269.0
345,2016-05-26,18.3,4229.0
346,2016-05-27,19.9,4190.0
347,2016-05-30,19.7,3995.0
348,2016-05-31,20.3,4013.0
349,2016-06-01,20.1,4051.0
350,2016-06-02,19.2,4012.0
351,2016-06-03,20.1,3990.0
352,2016-06-07,20.9,4004.0
353,2016-06-08,20.4,3972.0
354,2016-06-09,22.5,3926.0
355,2016-06-10,23.6,3885.0
356,2016-06-13,23.3,3652.0
357,2016-06-14,23.2,3569.0
358,2016-06-15,20.6,3506.0
359,2016-06-16,20.6,3482.0
360,2016-06-17,21.8,3530.0
361,2016-06-20,22.9,3532.0
362,2016-06-21,23.9,3533.0
363,2016-06-22,24.1,3519.0
364,2016-06-23,24.4,3489.0
365,2016-06-24,21.1,3440.0
366,2016-06-27,21.3,3296.0
367,2016-06-28,22.3,3321.0
368,2016-06-29,22.1,3376.0
369,2016-06-30,24.1,3432.0
370,2016-07-01,23.6,3450.0
371,2016-07-04,19.4,3453.0
372,2016-07-05,23.2,3475.0
373,2016-07-06,23.7,3483.0
374,2016-07-07,23.8,3462.0
375,2016-07-08,25.3,3473.0
376,2016-07-11,25.8,3619.0
377,2016-07-12,23.2,3672.0
378,2016-07-13,24.7,3745.0
379,2016-07-14,22.8,3804.0
380,2016-07-15,22.8,3886.0
381,2016-07-18,22.3,3924.0
382,2016-07-19,24.0,3982.0
383,2016-07-20,24.0,3945.0
384,2016-07-21,24.2,3850.0
385,2016-07-22,25.2,3756.0
386,2016-07-25,26.3,3678.0
387,2016-07-26,26.2,3730.0
388,2016-07-27,25.7,3768.0
389,2016-07-28,26.6,3757.0
390,2016-07-29,23.8,3823.0
391,2016-08-01,26.3,3768.0
392,2016-08-02,25.5,3768.0
393,2016-08-03,26.3,3891.0
394,2016-08-04,27.0,3968.0
395,2016-08-05,27.5,3947.0
396,2016-08-08,27.6,3724.0
397,2016-08-09,27.4,3683.0
398,2016-08-10,27.4,3706.0
399,2016-08-11,27.5,3689.0
400,2016-08-12,27.5,3607.0
401,2016-08-16,27.9,3577.0
402,2016-08-17,26.4,3524.0
403,2016-08-18,26.9,3518.0
404,2016-08-19,27.7,3608.0
405,2016-08-22,26.6,3591.0
406,2016-08-23,26.9,3611.0
407,2016-08-24,25.8,3645.0
408,2016-08-25,25.6,3726.0
409,2016-08-26,18.4,3837.0
410,2016-08-29,17.8,4400.0
411,2016-08-30,17.6,4564.0
412,2016-08-31,16.5,4635.0
413,2016-09-01,21.7,4603.0
414,2016-09-02,20.0,4673.0
415,2016-09-05,23.6,4773.0
416,2016-09-06,22.3,4829.0
417,2016-09-07,20.8,4943.0
418,2016-09-08,21.3,4988.0
419,2016-09-09,21.1,4871.0
420,2016-09-12,21.6,5165.0
421,2016-09-13,21.4,5224.0
422,2016-09-19,18.2,4106.0
423,2016-09-20,16.3,3939.0
424,2016-09-21,14.9,3806.0
425,2016-09-22,17.6,3760.0
426,2016-09-23,17.4,3699.0
427,2016-09-26,18.9,3286.0
428,2016-09-27,19.6,3197.0
429,2016-09-28,20.7,3162.0
430,2016-09-29,16.7,3133.0
431,2016-09-30,16.9,3081.0
432,2016-10-04,19.7,2883.0
433,2016-10-05,17.1,2905.0
434,2016-10-06,16.1,2967.0
435,2016-10-07,17.1,3047.0
436,2016-10-10,11.4,2955.0
437,2016-10-11,11.4,2926.0
438,2016-10-12,11.7,2992.0
439,2016-10-13,11.4,3062.0
440,2016-10-14,11.9,3103.0
441,2016-10-17,14.9,3579.0
442,2016-10-18,14.0,3638.0
443,2016-10-19,13.8,3635.0
444,2016-10-20,14.6,3634.0
445,2016-10-21,14.3,3624.0
446,2016-10-24,10.4,3576.0
447,2016-10-25,10.8,3571.0
448,2016-10-26,10.5,3565.0
449,2016-10-27,12.1,3590.0
450,2016-10-28,11.3,3662.0
451,2016-10-31,5.0,3964.0
452,2016-11-01,0.6,4077.0
453,2016-11-02,1.4,4145.0
454,2016-11-03,5.5,4185.0
455,2016-11-04,8.1,4233.0
456,2016-11-07,12.3,4258.0
457,2016-11-08,5.6,4193.0
458,2016-11-09,0.8,4148.0
459,2016-11-10,4.9,4112.0
460,2016-11-11,6.1,4087.0
461,2016-11-14,12.5,4154.0
462,2016-11-15,6.6,4151.0
463,2016-11-16,1.9,4148.0
464,2016-11-17,3.8,4206.0
465,2016-11-18,6.4,4292.0
466,2016-11-21,6.0,4360.0
467,2016-11-22,3.3,4392.0
468,2016-11-23,0.2,4409.0
469,2016-11-24,-4.2,4404.0
470,2016-11-25,-3.5,4372.0
471,2016-11-28,-0.5,4361.0
472,2016-11-29,-1.8,4474.0
473,2016-11-30,3.7,4648.0
474,2016-12-01,3.8,4717.0
475,2016-12-05,4.3,4906.0
476,2016-12-06,-2.7,5005.0
477,2016-12-07,-4.2,5037.0
478,2016-12-08,-1.5,5000.0
479,2016-12-09,0.5,4979.0
480,2016-12-12,0.0,4817.0
481,2016-12-13,1.6,4789.0
482,2016-12-14,-0.9,4781.0
483,2016-12-15,-3.5,4763.0
484,2016-12-16,-7.2,4771.0
485,2016-12-19,2.9,5103.0
486,2016-12-20,2.8,5049.0
487,2016-12-21,5.1,5053.0
488,2016-12-22,6.8,5165.0
489,2016-12-23,-1.3,5224.0
490,2016-12-26,1.3,5359.0
491,2016-12-27,-1.7,5413.0
492,2016-12-28,-4.7,5327.0
493,2016-12-29,-5.0,5256.0
494,2016-12-30,-5.5,5265.0
495,2017-01-02,1.0,5351.0
496,2017-01-03,-0.6,5606.0
497,2017-01-04,0.4,5766.0
498,2017-01-05,1.5,5873.0
499,2017-01-06,1.4,6000.0
500,2017-01-09,2.2,5967.0
501,2017-01-10,-3.3,5996.0
502,2017-01-11,-5.2,6050.0
503,2017-01-12,-2.4,6029.0
504,2017-01-13,-6.6,6032.0
505,2017-01-16,-8.2,5941.0
506,2017-01-17,-6.1,5931.0
507,2017-01-18,-4.1,5936.0
508,2017-01-19,-3.4,5982.0
509,2017-01-20,-5.6,6018.0
510,2017-01-23,-11.8,6215.0
511,2017-01-24,-11.2,6374.0
512,2017-01-25,-9.8,6647.0
513,2017-01-26,-7.2,6810.0
514,2017-01-31,-7.5,8288.0
515,2017-02-01,-5.2,8348.0
516,2017-02-02,-5.6,8547.0
517,2017-02-03,-2.5,8759.0
518,2017-02-06,-2.5,8472.0
519,2017-02-07,-3.7,8277.0
520,2017-02-08,-2.6,8093.0
521,2017-02-09,-5.0,8115.0
522,2017-02-10,-6.8,8238.0
523,2017-02-13,-3.7,8601.0
524,2017-02-14,-3.0,8732.0
525,2017-02-15,-2.4,8831.0
526,2017-02-16,3.3,9098.0
527,2017-02-17,3.7,9249.0
528,2017-02-20,0.2,9277.0
529,2017-02-21,-2.3,9454.0
530,2017-02-22,1.0,9608.0
531,2017-02-23,-0.8,9594.0
532,2017-02-24,-1.9,9537.0
533,2017-02-27,0.7,9600.0
534,2017-02-28,1.4,9526.0
535,2017-03-02,0.8,9483.0
536,2017-03-03,-0.2,9485.0
537,2017-03-06,0.8,9641.0
538,2017-03-07,-1.8,9499.0
539,2017-03-08,-1.5,9345.0
540,2017-03-09,2.1,9199.0
541,2017-03-10,2.2,9008.0
542,2017-03-13,6.4,7759.0
543,2017-03-14,2.0,7410.0
544,2017-03-15,1.7,7206.0
545,2017-03-16,3.0,7069.0
546,2017-03-17,4.8,6947.0
547,2017-03-20,7.9,6476.0
548,2017-03-21,4.2,6277.0
549,2017-03-22,5.1,6172.0
550,2017-03-23,6.3,6175.0
551,2017-03-24,5.8,5976.0
552,2017-03-27,3.3,5386.0
553,2017-03-28,4.2,5235.0
554,2017-03-29,6.6,5149.0
555,2017-03-30,8.3,5053.0
556,2017-03-31,6.2,4946.0
557,2017-04-03,8.3,4958.0
558,2017-04-04,11.3,5020.0
559,2017-04-05,10.9,4980.0
560,2017-04-06,12.2,4830.0
561,2017-04-07,13.6,4675.0
562,2017-04-10,12.1,4512.0
563,2017-04-11,10.4,4462.0
564,2017-04-12,10.1,4405.0
565,2017-04-13,11.2,4406.0
566,2017-04-14,11.9,4469.0
567,2017-04-17,11.4,4570.0
568,2017-04-18,10.3,4624.0
569,2017-04-19,11.1,4641.0
570,2017-04-20,11.1,4636.0
571,2017-04-21,11.5,4649.0
572,2017-04-24,13.2,4739.0
573,2017-04-25,15.3,4751.0
574,2017-04-26,14.8,4780.0
575,2017-04-27,10.8,4865.0
576,2017-04-28,13.1,4948.0
577,2017-05-02,16.4,5188.0
578,2017-05-04,19.1,5468.0
579,2017-05-08,15.2,5360.0
580,2017-05-10,14.1,5277.0
581,2017-05-11,14.9,5209.0
582,2017-05-12,16.6,5081.0
583,2017-05-15,14.0,4647.0
584,2017-05-16,15.7,4546.0
585,2017-05-17,16.1,4437.0
586,2017-05-18,18.1,4383.0
587,2017-05-19,19.2,4302.0
588,2017-05-22,19.2,4255.0
589,2017-05-23,19.2,4228.0
590,2017-05-24,19.1,4183.0
591,2017-05-25,18.0,4145.0
592,2017-05-26,14.4,4108.0
593,2017-05-29,22.3,3958.0
594,2017-05-30,21.6,3876.0
595,2017-05-31,21.3,3876.0
596,2017-06-01,17.1,3878.0
597,2017-06-02,18.0,3824.0
598,2017-06-05,20.0,3758.0
599,2017-06-07,16.7,3784.0
600,2017-06-08,18.6,3796.0
601,2017-06-09,19.3,3788.0
602,2017-06-12,18.5,3661.0
603,2017-06-13,16.8,3559.0
604,2017-06-14,19.3,3506.0
605,2017-06-15,20.3,3462.0
606,2017-06-16,22.9,3485.0
607,2017-06-19,23.3,3608.0
608,2017-06-20,22.8,3633.0
609,2017-06-21,23.1,3674.0
610,2017-06-22,23.1,3666.0
611,2017-06-23,25.3,3632.0
612,2017-06-26,22.1,3471.0
613,2017-06-27,23.7,3432.0
614,2017-06-28,24.8,3439.0
615,2017-06-29,24.3,3475.0
616,2017-06-30,24.9,3492.0
617,2017-07-03,23.8,3455.0
618,2017-07-04,25.7,3473.0
619,2017-07-05,25.5,3495.0
620,2017-07-06,25.7,3489.0
621,2017-07-07,25.3,3467.0
622,2017-07-10,24.4,3595.0
623,2017-07-11,25.0,3658.0
624,2017-07-12,25.8,3697.0
625,2017-07-13,24.8,3745.0
626,2017-07-14,24.3,3804.0
627,2017-07-17,24.8,3923.0
628,2017-07-18,24.2,3924.0
629,2017-07-19,25.9,3982.0
630,2017-07-20,26.6,3913.0
631,2017-07-21,27.8,3801.0
632,2017-07-24,25.3,3619.0
633,2017-07-25,26.4,3672.0
634,2017-07-26,24.1,3730.0
635,2017-07-27,24.3,3762.0
636,2017-07-28,23.0,3757.0
637,2017-07-31,23.0,3774.0
638,2017-08-01,25.5,3688.0
639,2017-08-02,26.7,3623.0
640,2017-08-03,25.6,3590.0
641,2017-08-04,27.1,3523.0
642,2017-08-07,26.9,3688.0
643,2017-08-08,25.5,3601.0
644,2017-08-09,23.3,3464.0
645,2017-08-10,23.7,3362.0
646,2017-08-11,24.4,3486.0
647,2017-08-14,22.3,3644.0
648,2017-08-16,23.2,3706.0
649,2017-08-17,22.8,3626.0
650,2017-08-18,24.1,3574.0
651,2017-08-21,24.1,3644.0
652,2017-08-22,25.6,3677.0
653,2017-08-23,25.0,3673.0
654,2017-08-24,25.6,3692.0
655,2017-08-25,23.7,3777.0
656,2017-08-28,21.0,4389.0
657,2017-08-29,19.5,4612.0
658,2017-08-30,16.2,4812.0
659,2017-08-31,18.1,4872.0
660,2017-09-01,18.5,4851.0
661,2017-09-04,19.0,5083.0
662,2017-09-05,17.9,5092.0
663,2017-09-06,18.8,5160.0
664,2017-09-07,19.5,5252.0
665,2017-09-08,20.3,5282.0
666,2017-09-11,19.5,5376.0
667,2017-09-12,19.2,5423.0
668,2017-09-13,16.5,5547.0
669,2017-09-14,17.6,5731.0
670,2017-09-15,18.1,5740.0
671,2017-09-18,17.3,5428.0
672,2017-09-19,16.7,5343.0
673,2017-09-20,15.8,5242.0
674,2017-09-21,14.6,5063.0
675,2017-09-22,16.0,4880.0
676,2017-09-25,19.9,4367.0
677,2017-09-26,20.2,4217.0
678,2017-09-27,18.0,4050.0
679,2017-09-28,18.0,3995.0
680,2017-09-29,11.4,3913.0
681,2017-10-10,19.3,2955.0
682,2017-10-11,16.6,2926.0
683,2017-10-12,11.3,2992.0
684,2017-10-13,10.4,3062.0
685,2017-10-16,13.1,3413.0
686,2017-10-17,13.7,3579.0
687,2017-10-18,13.3,3638.0
688,2017-10-19,13.9,3624.0
689,2017-10-20,12.4,3609.0
690,2017-10-23,10.9,3547.0
691,2017-10-24,8.0,3544.0
692,2017-10-25,7.8,3567.0
693,2017-10-26,10.8,3573.0
694,2017-10-27,12.3,3633.0
695,2017-10-30,3.9,3937.0
696,2017-10-31,4.0,4077.0
697,2017-11-01,9.0,4209.0
698,2017-11-02,12.1,4305.0
699,2017-11-03,10.7,4440.0
700,2017-11-06,4.7,4652.0
701,2017-11-07,9.0,4670.0
702,2017-11-08,12.3,4724.0
703,2017-11-09,5.4,4735.0
704,2017-11-10,7.4,4775.0
705,2017-11-13,4.0,5012.0
706,2017-11-14,5.6,5083.0
707,2017-11-15,1.9,5117.0
708,2017-11-16,-1.0,5110.0
709,2017-11-17,-0.2,5126.0
710,2017-11-20,-1.4,5128.0
711,2017-11-21,-2.3,5103.0
712,2017-11-22,-1.1,5083.0
713,2017-11-23,-1.7,5066.0
714,2017-11-24,-2.6,5054.0
715,2017-11-27,0.3,5004.0
716,2017-11-28,1.5,4991.0
717,2017-11-29,4.9,4974.0
718,2017-11-30,-0.8,5006.0
719,2017-12-04,-1.2,4976.0
720,2017-12-05,-6.5,4981.0
721,2017-12-06,-3.0,4953.0
722,2017-12-07,-1.2,4935.0
723,2017-12-08,-6.5,4837.0
724,2017-12-11,-7.0,4558.0
725,2017-12-12,-11.8,4509.0
726,2017-12-13,-11.2,4481.0
727,2017-12-14,-9.1,4499.0
728,2017-12-15,-5.0,4569.0
729,2017-12-18,-6.3,5041.0
730,2017-12-19,-8.0,5149.0
731,2017-12-20,-7.7,5181.0
732,2017-12-21,-4.0,5257.0
733,2017-12-22,-1.8,5435.0
734,2017-12-26,-4.2,5820.0
735,2017-12-27,-8.3,5964.0
736,2017-12-28,-6.4,5951.0
737,2017-12-29,-0.9,5929.0
738,2018-01-02,-4.3,5875.0
739,2018-01-03,-6.5,6022.0
740,2018-01-04,-6.6,6048.0
741,2018-01-05,-5.3,5965.0
742,2018-01-08,-0.4,5881.0
743,2018-01-09,-5.0,5791.0
744,2018-01-10,-8.3,5727.0
745,2018-01-11,-12.8,5706.0
746,2018-01-12,-13.9,5727.0
747,2018-01-15,1.7,5787.0
748,2018-01-16,0.1,5829.0
749,2018-01-17,2.1,5971.0
750,2018-01-18,0.9,6157.0
751,2018-01-19,-1.4,6346.0
752,2018-01-22,-0.5,6843.0
753,2018-01-23,-10.7,6851.0
754,2018-01-24,-14.9,6962.0
755,2018-01-25,-14.8,7052.0
756,2018-01-26,-16.0,7129.0
757,2018-01-29,-10.2,7893.0
758,2018-01-30,-8.0,8337.0
759,2018-01-31,-3.4,8465.0
760,2018-02-01,-6.7,8442.0
761,2018-02-02,-6.3,8581.0
762,2018-02-05,-11.3,8656.0
763,2018-02-06,-12.6,8472.0
764,2018-02-07,-12.1,8277.0
765,2018-02-08,-9.0,8083.0
766,2018-02-09,-3.7,8033.0
