date,uga,price
2019-08-27,58.07,960
2019-08-28,58.99,960
2019-08-29,59.32,1000
2019-08-30,59.62,1040
2019-09-02,57.62,1020
2019-09-03,56.48,1140
2019-09-04,56.72,1260
2019-09-05,58.53,1320
2019-09-06,59.23,1320
2019-09-09,60.12,1420
2019-09-10,60.89,1360
2019-09-11,60.89,1370
2019-09-16,63.88,1280
2019-09-17,67.53,1400
2019-09-18,63.3,1440
2019-09-19,63.23,1440
2019-09-20,64.28,1520
2019-09-23,63.59,1840
2019-09-24,63.46,1760
2019-09-25,61.57,1740
2019-09-26,61.73,1840
2019-09-27,62.07,1780
2019-09-30,60.94,1960
2019-10-01,59.22,2060
2019-10-02,58.67,2060
2019-10-04,57.84,2200
2019-10-07,58.24,1820
2019-10-08,58.03,1720
2019-10-10,57.77,1560
2019-10-11,60.44,1520
2019-10-14,60.03,1480
2019-10-15,59.42,1440
2019-10-16,58.8,1520
2019-10-17,59.23,1620
2019-10-18,59.7,1600
2019-10-21,59.38,1548
2019-10-22,58.95,1518
2019-10-23,59.67,1480
2019-10-24,61.04,1430
2019-10-25,61.46,1405
2019-10-28,61.06,1220
2019-10-29,61.0,1200
2019-10-30,61.32,1220
2019-10-31,61.1,1140
2019-11-01,58.72,1080
2019-11-04,60.74,940
2019-11-05,61.34,940
2019-11-06,61.49,910
2019-11-07,61.13,860
2019-11-08,60.88,880
2019-11-11,61.15,910
2019-11-12,62.16,910
2019-11-13,61.48,910
2019-11-14,62.47,930
2019-11-15,61.93,1000
2019-11-18,62.84,1100
2019-11-19,61.86,1100
2019-11-20,60.45,1100
2019-11-21,62.13,1060
2019-11-22,63.74,1020
2019-11-25,63.43,950
2019-11-26,63.1,930
2019-11-27,63.69,890
2019-11-28,63.33,940
2019-11-29,63.83,950
2019-12-02,60.83,960
2019-12-03,60.98,920
2019-12-04,61.11,980
2019-12-05,62.73,990
2019-12-09,63.74,1020
2019-12-10,63.84,960
2019-12-11,63.78,980
2019-12-12,64.01,1000
2019-12-13,64.92,970
2019-12-16,65.54,990
2019-12-17,65.62,990
2019-12-18,66.14,1020
2019-12-19,66.48,1000
2019-12-20,66.87,1000
2019-12-23,66.21,1000
2019-12-24,66.77,900
2019-12-26,67.88,920
2019-12-27,67.81,980
2019-12-30,67.81,1040
2019-12-31,67.27,1160
