,date,ondo,price
1659,2021-07-12,27.6,767.0
1660,2021-07-13,27.9,738.0
1661,2021-07-14,28.0,733.0
1662,2021-07-15,28.6,698.0
1663,2021-07-16,26.6,695.0
1664,2021-07-19,27.9,723.0
1665,2021-07-20,28.5,747.0
1666,2021-07-21,29.0,730.0
1667,2021-07-22,29.1,727.0
1668,2021-07-23,28.7,762.0
1669,2021-07-26,28.3,773.0
1670,2021-07-27,28.6,773.0
1671,2021-07-28,28.3,793.0
1672,2021-07-29,28.3,793.0
1673,2021-07-30,27.2,793.0
1674,2021-08-02,26.7,793.0
1675,2021-08-03,27.1,808.0
1676,2021-08-04,28.9,808.0
1677,2021-08-05,28.9,855.0
1678,2021-08-06,28.4,860.0
1679,2021-08-09,27.3,860.0
1680,2021-08-10,27.6,873.0
1681,2021-08-11,27.4,879.0
1682,2021-08-12,26.9,879.0
1683,2021-08-13,26.5,879.0
1684,2021-08-17,26.3,879.0
1685,2021-08-18,24.4,879.0
1686,2021-08-19,24.3,888.0
1687,2021-08-20,26.3,888.0
1688,2021-08-23,25.9,913.0
1689,2021-08-24,26.3,913.0
1690,2021-08-25,25.7,909.0
1691,2021-08-26,26.2,914.0
1692,2021-08-27,25.3,908.0
1693,2021-08-30,24.6,943.0
1694,2021-08-31,26.6,943.0
1695,2021-09-01,25.5,943.0
1696,2021-09-02,22.3,943.0
1697,2021-09-03,23.5,948.0
1698,2021-09-06,22.5,953.0
1699,2021-09-07,23.5,960.0
1700,2021-09-08,23.0,960.0
1701,2021-09-09,23.4,959.0
1702,2021-09-10,23.5,959.0
1703,2021-09-13,24.5,959.0
1704,2021-09-14,24.2,959.0
1705,2021-09-15,24.7,964.0
1706,2021-09-16,22.3,964.0
1707,2021-09-17,23.2,979.0
1708,2021-09-23,22.5,979.0
1709,2021-09-24,22.2,969.0
1710,2021-09-27,23.3,969.0
1711,2021-09-28,22.9,969.0
1712,2021-09-29,23.3,925.0
1713,2021-09-30,21.9,919.0
1714,2021-10-01,22.0,919.0
1715,2021-10-05,24.4,919.0
1716,2021-10-06,24.0,922.0
1717,2021-10-07,22.5,922.0
1718,2021-10-08,22.5,922.0
1719,2021-10-12,18.6,937.0
1720,2021-10-13,21.4,937.0
1721,2021-10-14,22.0,937.0
1722,2021-10-15,19.6,937.0
1723,2021-10-18,11.7,942.0
1724,2021-10-19,13.3,942.0
1725,2021-10-20,11.4,942.0
1726,2021-10-21,12.2,947.0
1727,2021-10-22,13.1,949.0
1728,2021-10-25,13.8,949.0
1729,2021-10-26,14.3,949.0
1730,2021-10-27,14.9,949.0
1731,2021-10-28,14.2,989.0
1732,2021-10-29,15.9,989.0
1733,2021-11-01,15.1,989.0
1734,2021-11-02,13.3,989.0
1735,2021-11-03,13.1,989.0
1736,2021-11-04,14.6,989.0
1737,2021-11-05,14.8,989.0
1738,2021-11-08,11.6,989.0
1739,2021-11-09,9.7,989.0
1740,2021-11-10,10.0,989.0
1741,2021-11-11,9.7,989.0
1742,2021-11-12,9.1,989.0
1743,2021-11-15,11.9,989.0
1744,2021-11-16,10.9,989.0
1745,2021-11-17,10.3,989.0
1746,2021-11-18,11.3,984.0
1747,2021-11-19,12.0,984.0
1748,2021-11-22,7.6,994.0
1749,2021-11-23,6.7,997.0
1750,2021-11-24,10.6,992.0
1751,2021-11-25,11.6,992.0
1752,2021-11-26,8.2,992.0
1753,2021-11-29,10.7,992.0
1754,2021-11-30,9.9,992.0
1755,2021-12-01,4.5,992.0
1756,2021-12-02,5.2,992.0
1757,2021-12-06,7.1,932.0
1758,2021-12-07,7.8,932.0
1759,2021-12-08,8.1,932.0
1760,2021-12-09,9.4,927.0
1761,2021-12-10,10.6,927.0
1762,2021-12-13,1.9,927.0
1763,2021-12-14,4.7,922.0
1764,2021-12-15,9.1,922.0
1765,2021-12-16,8.1,922.0
1766,2021-12-17,1.3,912.0
1767,2021-12-20,8.2,912.0
1768,2021-12-21,8.4,912.0
1769,2021-12-22,5.3,912.0
1770,2021-12-23,5.6,912.0
1771,2021-12-24,3.8,912.0
1772,2021-12-27,-2.7,912.0
1773,2021-12-28,3.8,912.0
1774,2021-12-29,5.1,912.0
1775,2021-12-30,2.9,912.0
1776,2021-12-31,-0.8,899.0
