,date,uga,price
1658,2021-07-09,73.03,762.0
1659,2021-07-12,73.54,767.0
1660,2021-07-13,74.36,738.0
1661,2021-07-14,74.72,733.0
1662,2021-07-15,72.23,698.0
1663,2021-07-16,72.18,695.0
1664,2021-07-19,71.68,723.0
1665,2021-07-20,71.565,747.0
1666,2021-07-21,68.67,730.0
1667,2021-07-22,71.43,727.0
1668,2021-07-23,72.25,762.0
1669,2021-07-26,71.59,773.0
1670,2021-07-27,73.02,773.0
1671,2021-07-28,72.82,793.0
1672,2021-07-29,73.68,793.0
1673,2021-07-30,73.9,793.0
1674,2021-08-02,73.28,793.0
1675,2021-08-03,71.88,808.0
1676,2021-08-04,71.37,808.0
1677,2021-08-05,68.8,855.0
1678,2021-08-06,70.72,860.0
1679,2021-08-09,69.935,860.0
1680,2021-08-10,68.91,873.0
1681,2021-08-11,69.77,879.0
1682,2021-08-12,70.52,879.0
1683,2021-08-13,70.03,879.0
1684,2021-08-17,68.45,879.0
1685,2021-08-18,68.58,879.0
1686,2021-08-19,65.35,888.0
1687,2021-08-20,65.37,888.0
1688,2021-08-23,66.09,913.0
1689,2021-08-24,68.7,913.0
1690,2021-08-25,69.69,909.0
1691,2021-08-26,70.11,914.0
1692,2021-08-27,70.76,908.0
1693,2021-08-30,71.13,943.0
1694,2021-08-31,71.19,943.0
1695,2021-09-01,70.43,943.0
1696,2021-09-02,69.74,943.0
1697,2021-09-03,71.26,948.0
1698,2021-09-06,69.99,953.0
1699,2021-09-07,70.35,960.0
1700,2021-09-08,69.78,960.0
1701,2021-09-09,70.65,959.0
1702,2021-09-10,70.85,959.0
1703,2021-09-13,71.73,959.0
1704,2021-09-14,72.29,959.0
1705,2021-09-15,72.26,964.0
1706,2021-09-16,73.09,964.0
1707,2021-09-17,73.06,979.0
1708,2021-09-23,74.11,979.0
1709,2021-09-24,74.77,969.0
1710,2021-09-27,76.17,969.0
1711,2021-09-28,77.34,969.0
1712,2021-09-29,75.7,925.0
1713,2021-09-30,75.92,919.0
1714,2021-10-01,75.68,919.0
1715,2021-10-05,79.57,919.0
1716,2021-10-06,80.55,922.0
1717,2021-10-07,77.41,922.0
1718,2021-10-08,81.23,922.0
1719,2021-10-12,82.07,937.0
1720,2021-10-13,81.43,937.0
1721,2021-10-14,82.28,937.0
1722,2021-10-15,82.99,937.0
1723,2021-10-18,83.89,942.0
1724,2021-10-19,83.03,942.0
1725,2021-10-20,82.56,942.0
1726,2021-10-21,83.12,947.0
1727,2021-10-22,82.57,949.0
1728,2021-10-25,84.37,949.0
1729,2021-10-26,83.94,949.0
1730,2021-10-27,83.46,949.0
1731,2021-10-28,81.91,989.0
1732,2021-10-29,82.57,989.0
1733,2021-11-01,81.99,989.0
1734,2021-11-02,83.31,989.0
1735,2021-11-03,81.89,989.0
1736,2021-11-04,81.555,989.0
1737,2021-11-05,79.48,989.0
1738,2021-11-08,81.99,989.0
1739,2021-11-09,82.24,989.0
1740,2021-11-10,83.97,989.0
1741,2021-11-11,81.83,989.0
1742,2021-11-12,81.57,989.0
1743,2021-11-15,80.89,989.0
1744,2021-11-16,81.96,989.0
1745,2021-11-17,81.01,989.0
1746,2021-11-18,78.66,984.0
1747,2021-11-19,80.89,984.0
1748,2021-11-22,78.42,994.0
1749,2021-11-23,78.47,997.0
1750,2021-11-24,81.86,992.0
1751,2021-11-25,81.44,992.0
1752,2021-11-26,77.38,992.0
1753,2021-11-29,75.17,992.0
1754,2021-11-30,71.88,992.0
1755,2021-12-01,71.13,992.0
1756,2021-12-02,69.13,992.0
1757,2021-12-06,70.12,932.0
1758,2021-12-07,73.22,932.0
1759,2021-12-08,73.83,932.0
1760,2021-12-09,74.48,927.0
1761,2021-12-10,72.73,927.0
1762,2021-12-13,74.11,927.0
1763,2021-12-14,73.39,922.0
1764,2021-12-15,72.01,922.0
1765,2021-12-16,73.37,922.0
1766,2021-12-17,73.36,912.0
1767,2021-12-20,70.11,912.0
1768,2021-12-21,70.56,912.0
1769,2021-12-22,72.56,912.0
1770,2021-12-23,73.54,912.0
1771,2021-12-24,74.37,912.0
1772,2021-12-27,76.12,912.0
1773,2021-12-28,76.47,912.0
1774,2021-12-29,76.91,912.0
1775,2021-12-30,77.24,912.0
1776,2021-12-31,77.12,899.0
